jobID,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
243,4741.0,2,1409.0,1,4743.0,141.0,4884.0,2.0,143.0,1.0141843971631206,-1,16 17
139,2706.0,2,620.0,1,2708.0,62.0,2770.0,2.0,64.0,1.032258064516129,-1,15 17
186,3621.0,2,1409.0,1,3623.0,140.0,3763.0,2.0,142.0,1.0142857142857142,-1,10 22
125,2437.0,1,885.0,1,2439.0,89.0,2528.0,2.0,91.0,1.0224719101123596,-1,37
190,3699.0,2,2658.0,1,3700.0,267.0,3967.0,1.0,268.0,1.00374531835206,-1,26 24
69,1345.0,1,885.0,1,1346.0,90.0,1436.0,1.0,91.0,1.011111111111111,-1,14
2,35.0,2,5935.0,1,37.0,593.0,630.0,2.0,595.0,1.0033726812816188,-1,4 5
225,4392.0,2,2658.0,1,4393.0,266.0,4659.0,1.0,267.0,1.0037593984962405,-1,12 28
215,4189.0,2,620.0,1,4191.0,62.0,4253.0,2.0,64.0,1.032258064516129,-1,24 23
104,2026.0,1,2799.0,1,2080.0,279.0,2359.0,54.0,333.0,1.1935483870967742,-1,37
213,4151.0,4,2905.0,1,4152.0,294.0,4446.0,1.0,295.0,1.0034013605442176,-1,18 21 15 2
39,758.0,2,264.0,1,759.0,27.0,786.0,1.0,28.0,1.037037037037037,-1,15 14
122,2378.0,1,92.0,1,2379.0,10.0,2389.0,1.0,11.0,1.1,-1,37
41,798.0,1,11769.0,1,799.0,1178.0,1977.0,1.0,1179.0,1.000848896434635,-1,7
201,3921.0,2,264.0,1,3922.0,27.0,3949.0,1.0,28.0,1.037037037037037,-1,13 12
133,2591.0,1,885.0,1,2593.0,88.0,2681.0,2.0,90.0,1.0227272727272727,-1,20
176,3425.0,4,359.0,1,3426.0,36.0,3462.0,1.0,37.0,1.0277777777777777,-1,26 16 27 28
126,2457.0,4,1519.0,1,2508.0,151.0,2659.0,51.0,202.0,1.3377483443708609,-1,25 34 28 26
79,1545.0,2,264.0,1,1546.0,27.0,1573.0,1.0,28.0,1.037037037037037,-1,17 16
234,4561.0,2,66.0,1,4563.0,7.0,4570.0,2.0,9.0,1.2857142857142858,-1,8 1
249,4859.0,2,264.0,1,4860.0,27.0,4887.0,1.0,28.0,1.037037037037037,-1,25 26
42,818.0,2,5935.0,1,819.0,591.0,1410.0,1.0,592.0,1.0016920473773265,-1,6 3
130,2534.0,4,166.0,1,2535.0,17.0,2552.0,1.0,18.0,1.0588235294117647,-1,20 19 18 17
45,879.0,8,192.0,1,880.0,20.0,900.0,1.0,21.0,1.05,-1,32 15 25 26 29 30 14 31
200,3899.0,4,166.0,1,3901.0,17.0,3918.0,2.0,19.0,1.1176470588235294,-1,27 23 21 28
161,3133.0,4,359.0,1,3138.0,36.0,3174.0,5.0,41.0,1.1388888888888888,-1,29 24 32 30
144,2797.0,1,2799.0,1,2799.0,280.0,3079.0,2.0,282.0,1.0071428571428571,-1,24
205,3998.0,1,3864.0,1,4000.0,387.0,4387.0,2.0,389.0,1.0051679586563307,-1,12
240,4683.0,1,2799.0,1,4684.0,280.0,4964.0,1.0,281.0,1.0035714285714286,-1,10
68,1328.0,1,2799.0,1,1330.0,281.0,1611.0,2.0,283.0,1.00711743772242,-1,13
112,2179.0,4,2905.0,1,2240.0,291.0,2531.0,61.0,352.0,1.2096219931271477,-1,19 17 20 18
207,4036.0,1,3864.0,1,4038.0,387.0,4425.0,2.0,389.0,1.0051679586563307,-1,20
49,956.0,2,1409.0,1,958.0,141.0,1099.0,2.0,143.0,1.0141843971631206,-1,13 14
73,1426.0,2,1409.0,1,1428.0,141.0,1569.0,2.0,143.0,1.0141843971631206,-1,6 3
94,1841.0,4,1519.0,1,1842.0,152.0,1994.0,1.0,153.0,1.006578947368421,-1,8 6 3 2
149,2894.0,4,1519.0,1,2896.0,152.0,3048.0,2.0,154.0,1.013157894736842,-1,26 20 14 13
156,3035.0,1,11769.0,1,3036.0,1178.0,4214.0,1.0,1179.0,1.000848896434635,-1,19
81,1585.0,8,1790.0,1,1586.0,180.0,1766.0,1.0,181.0,1.0055555555555555,-1,3 23 22 21 20 17 16 6
123,2397.0,2,66.0,1,2398.0,7.0,2405.0,1.0,8.0,1.1428571428571428,-1,22 21
23,448.0,2,5935.0,1,450.0,593.0,1043.0,2.0,595.0,1.0033726812816188,-1,16 17
248,4841.0,2,2658.0,1,4842.0,266.0,5108.0,1.0,267.0,1.0037593984962405,-1,24 23
118,2298.0,1,3864.0,1,2300.0,387.0,2687.0,2.0,389.0,1.0051679586563307,-1,33
154,2994.0,2,1409.0,1,2995.0,142.0,3137.0,1.0,143.0,1.0070422535211268,-1,30 29
193,3757.0,4,876.0,1,3759.0,88.0,3847.0,2.0,90.0,1.0227272727272727,-1,32 30 31 33
231,4502.0,1,885.0,1,4504.0,89.0,4593.0,2.0,91.0,1.0224719101123596,-1,5
124,2417.0,4,876.0,1,2418.0,89.0,2507.0,1.0,90.0,1.0112359550561798,-1,21 24 23 22
128,2496.0,4,166.0,1,2509.0,18.0,2527.0,13.0,31.0,1.7222222222222223,-1,24 21 22 23
26,507.0,2,2658.0,1,508.0,267.0,775.0,1.0,268.0,1.00374531835206,-1,6 3
246,4800.0,2,1409.0,1,4802.0,141.0,4943.0,2.0,143.0,1.0141843971631206,-1,4 18
110,2139.0,2,620.0,1,2140.0,63.0,2203.0,1.0,64.0,1.0158730158730158,-1,3 2
146,2836.0,2,66.0,1,2839.0,6.0,2845.0,3.0,9.0,1.5,-1,2 1
208,4052.0,8,807.0,1,4053.0,81.0,4134.0,1.0,82.0,1.0123456790123457,-1,21 24 25 26 27 28 22 23
159,3094.0,2,264.0,1,3095.0,27.0,3122.0,1.0,28.0,1.037037037037037,-1,32 24
93,1821.0,1,92.0,1,1822.0,10.0,1832.0,1.0,11.0,1.1,-1,2
165,3212.0,1,92.0,1,3214.0,9.0,3223.0,2.0,11.0,1.2222222222222223,-1,10
6,112.0,4,876.0,1,113.0,89.0,202.0,1.0,90.0,1.0112359550561798,-1,11 13 10 12
232,4523.0,4,166.0,1,4524.0,17.0,4541.0,1.0,18.0,1.0588235294117647,-1,9 7 6 8
67,1310.0,2,1409.0,1,1311.0,142.0,1453.0,1.0,143.0,1.0070422535211268,-1,2 9
214,4170.0,1,3864.0,1,4171.0,388.0,4559.0,1.0,389.0,1.0025773195876289,-1,22
170,3311.0,2,264.0,1,3312.0,27.0,3339.0,1.0,28.0,1.037037037037037,-1,26 24
43,839.0,4,359.0,1,840.0,36.0,876.0,1.0,37.0,1.0277777777777777,-1,26 14 15 25
58,1131.0,2,264.0,1,1132.0,27.0,1159.0,1.0,28.0,1.037037037037037,-1,14 13
237,4621.0,2,264.0,1,4622.0,27.0,4649.0,1.0,28.0,1.037037037037037,-1,6 7
74,1446.0,1,3864.0,1,1448.0,387.0,1835.0,2.0,389.0,1.0051679586563307,-1,8
172,3348.0,2,66.0,1,3349.0,7.0,3356.0,1.0,8.0,1.1428571428571428,-1,24 22
177,3446.0,4,1519.0,1,3447.0,151.0,3598.0,1.0,152.0,1.0066225165562914,-1,32 31 30 29
167,3251.0,1,3864.0,1,3252.0,387.0,3639.0,1.0,388.0,1.0025839793281655,-1,12
235,4581.0,1,3864.0,1,4583.0,388.0,4971.0,2.0,390.0,1.0051546391752577,-1,1
95,1858.0,1,92.0,1,1860.0,9.0,1869.0,2.0,11.0,1.2222222222222223,-1,9
32,622.0,1,3864.0,1,623.0,387.0,1010.0,1.0,388.0,1.0025839793281655,-1,20
11,210.0,8,488.0,1,211.0,49.0,260.0,1.0,50.0,1.0204081632653061,-1,16 17 10 15 14 13 12 11
230,4484.0,1,92.0,1,4485.0,10.0,4495.0,1.0,11.0,1.1,-1,5
27,527.0,2,66.0,1,528.0,7.0,535.0,1.0,8.0,1.1428571428571428,-1,9 10
105,2044.0,1,885.0,1,2045.0,89.0,2134.0,1.0,90.0,1.0112359550561798,-1,8
209,4071.0,2,620.0,1,4073.0,62.0,4135.0,2.0,64.0,1.032258064516129,-1,30 31
191,3719.0,2,1409.0,1,3720.0,142.0,3862.0,1.0,143.0,1.0070422535211268,-1,27 28
36,700.0,1,11769.0,1,701.0,1177.0,1878.0,1.0,1178.0,1.0008496176720476,-1,4
114,2219.0,2,2658.0,1,2240.0,266.0,2506.0,21.0,287.0,1.0789473684210527,-1,25 26
228,4448.0,2,5935.0,1,4449.0,594.0,5043.0,1.0,595.0,1.0016835016835017,-1,2 3
1,16.0,2,1409.0,1,17.0,142.0,159.0,1.0,143.0,1.0070422535211268,-1,3 2
3,54.0,2,2658.0,1,55.0,266.0,321.0,1.0,267.0,1.0037593984962405,-1,7 6
109,2120.0,1,11769.0,1,2240.0,1179.0,3419.0,120.0,1299.0,1.1017811704834606,-1,16
211,4111.0,4,166.0,1,4112.0,17.0,4129.0,1.0,18.0,1.0588235294117647,-1,10 18 13 32
59,1152.0,2,1409.0,1,1153.0,142.0,1295.0,1.0,143.0,1.0070422535211268,-1,9 2
83,1623.0,4,876.0,1,1625.0,90.0,1715.0,2.0,92.0,1.0222222222222221,-1,13 28 27 26
17,330.0,4,60.0,1,332.0,4.0,336.0,2.0,6.0,1.5,-1,6 7 12 13
181,3524.0,1,2799.0,1,3526.0,279.0,3805.0,2.0,281.0,1.007168458781362,-1,1
46,898.0,1,11769.0,1,899.0,1179.0,2078.0,1.0,1180.0,1.0008481764206956,-1,33
111,2159.0,2,620.0,1,2160.0,63.0,2223.0,1.0,64.0,1.0158730158730158,-1,5 6
71,1387.0,4,359.0,1,1389.0,36.0,1425.0,2.0,38.0,1.0555555555555556,-1,20 19 18 16
106,2064.0,1,11769.0,1,2219.0,1183.0,3402.0,155.0,1338.0,1.1310228233305157,-1,35
60,1172.0,1,2799.0,1,1174.0,281.0,1455.0,2.0,283.0,1.00711743772242,-1,10
204,3979.0,2,2658.0,1,3980.0,266.0,4246.0,1.0,267.0,1.0037593984962405,-1,16 1
233,4542.0,2,620.0,1,4545.0,61.0,4606.0,3.0,64.0,1.0491803278688525,-1,7 6
72,1408.0,2,1409.0,1,1409.0,142.0,1551.0,1.0,143.0,1.0070422535211268,-1,21 22
5,92.0,1,885.0,1,93.0,89.0,182.0,1.0,90.0,1.0112359550561798,-1,9
127,2476.0,1,885.0,1,2478.0,89.0,2567.0,2.0,91.0,1.0224719101123596,-1,27
199,3880.0,4,359.0,1,3881.0,37.0,3918.0,1.0,38.0,1.027027027027027,-1,13 18 20 14
9,170.0,1,3864.0,1,171.0,388.0,559.0,1.0,389.0,1.0025773195876289,-1,2
226,4409.0,4,1519.0,1,4410.0,152.0,4562.0,1.0,153.0,1.006578947368421,-1,30 29 31 32
22,428.0,8,192.0,1,430.0,19.0,449.0,2.0,21.0,1.105263157894737,-1,13 12 10 11 9 7 14 15
183,3564.0,1,11769.0,1,3565.0,1176.0,4741.0,1.0,1177.0,1.0008503401360545,-1,17
171,3328.0,2,264.0,1,3329.0,27.0,3356.0,1.0,28.0,1.037037037037037,-1,15 21
182,3545.0,2,5935.0,1,3547.0,594.0,4141.0,2.0,596.0,1.0033670033670035,-1,2 15
77,1507.0,2,1409.0,1,1508.0,142.0,1650.0,1.0,143.0,1.0070422535211268,-1,14 10
29,563.0,4,876.0,1,564.0,89.0,653.0,1.0,90.0,1.0112359550561798,-1,2 11 12 13
99,1931.0,2,1409.0,1,1932.0,142.0,2074.0,1.0,143.0,1.0070422535211268,-1,4 1
120,2338.0,2,5935.0,1,2339.0,594.0,2933.0,1.0,595.0,1.0016835016835017,-1,30 29
192,3738.0,1,3864.0,1,3739.0,387.0,4126.0,1.0,388.0,1.0025839793281655,-1,29
137,2665.0,2,2658.0,1,2667.0,266.0,2933.0,2.0,268.0,1.0075187969924813,-1,19 23
148,2875.0,2,264.0,1,2877.0,26.0,2903.0,2.0,28.0,1.0769230769230769,-1,10 12
184,3584.0,1,2799.0,1,3585.0,279.0,3864.0,1.0,280.0,1.003584229390681,-1,18
19,368.0,4,60.0,1,370.0,4.0,374.0,2.0,6.0,1.5,-1,12 13 9 7
16,311.0,2,620.0,1,312.0,63.0,375.0,1.0,64.0,1.0158730158730158,-1,11 10
162,3153.0,2,620.0,1,3154.0,63.0,3217.0,1.0,64.0,1.0158730158730158,-1,13 14
